
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005000                       # Number of seconds simulated (Second)
system.bigCluster.cpus.ftq.occupancy::underflows            0                       # Distribution of the FTQ occupation. (Count)
system.bigCluster.cpus.ftq.occupancy::0-3            0                       # Distribution of the FTQ occupation. (Count)
system.bigCluster.cpus.ftq.occupancy::4-7            0                       # Distribution of the FTQ occupation. (Count)
system.bigCluster.cpus.ftq.occupancy::8             0                       # Distribution of the FTQ occupation. (Count)
system.bigCluster.cpus.ftq.occupancy::overflows            0                       # Distribution of the FTQ occupation. (Count)
system.bigCluster.cpus.ftq.occupancy::min_value            0                       # Distribution of the FTQ occupation. (Count)
system.bigCluster.cpus.ftq.occupancy::max_value            0                       # Distribution of the FTQ occupation. (Count)
system.bigCluster.cpus.ftq.occupancy::total            0                       # Distribution of the FTQ occupation. (Count)
system.bigCluster.cpus.icache.demandHits::bigCluster.cpus.inst       601534                       # number of demand (read+write) hits (Count)
system.bigCluster.cpus.icache.demandHits::total       601534                       # number of demand (read+write) hits (Count)
system.bigCluster.cpus.icache.overallHits::bigCluster.cpus.inst       601534                       # number of overall hits (Count)
system.bigCluster.cpus.icache.overallHits::total       601534                       # number of overall hits (Count)
system.bigCluster.cpus.icache.demandMisses::bigCluster.cpus.inst        17073                       # number of demand (read+write) misses (Count)
system.bigCluster.cpus.icache.demandMisses::total        17073                       # number of demand (read+write) misses (Count)
system.bigCluster.cpus.icache.overallMisses::bigCluster.cpus.inst        17073                       # number of overall misses (Count)
system.bigCluster.cpus.icache.overallMisses::total        17073                       # number of overall misses (Count)
system.bigCluster.cpus.icache.demandMissLatency::bigCluster.cpus.inst    117666716                       # number of demand (read+write) miss ticks (Tick)
system.bigCluster.cpus.icache.demandMissLatency::total    117666716                       # number of demand (read+write) miss ticks (Tick)
system.bigCluster.cpus.icache.overallMissLatency::bigCluster.cpus.inst    117666716                       # number of overall miss ticks (Tick)
system.bigCluster.cpus.icache.overallMissLatency::total    117666716                       # number of overall miss ticks (Tick)
system.bigCluster.cpus.icache.demandAccesses::bigCluster.cpus.inst       618607                       # number of demand (read+write) accesses (Count)
system.bigCluster.cpus.icache.demandAccesses::total       618607                       # number of demand (read+write) accesses (Count)
system.bigCluster.cpus.icache.overallAccesses::bigCluster.cpus.inst       618607                       # number of overall (read+write) accesses (Count)
system.bigCluster.cpus.icache.overallAccesses::total       618607                       # number of overall (read+write) accesses (Count)
system.bigCluster.cpus.icache.demandMissRate::bigCluster.cpus.inst     0.027599                       # miss rate for demand accesses (Ratio)
system.bigCluster.cpus.icache.demandMissRate::total     0.027599                       # miss rate for demand accesses (Ratio)
system.bigCluster.cpus.icache.overallMissRate::bigCluster.cpus.inst     0.027599                       # miss rate for overall accesses (Ratio)
system.bigCluster.cpus.icache.overallMissRate::total     0.027599                       # miss rate for overall accesses (Ratio)
system.bigCluster.cpus.icache.demandAvgMissLatency::bigCluster.cpus.inst  6891.976571                       # average overall miss latency in ticks ((Tick/Count))
system.bigCluster.cpus.icache.demandAvgMissLatency::total  6891.976571                       # average overall miss latency in ticks ((Tick/Count))
system.bigCluster.cpus.icache.overallAvgMissLatency::bigCluster.cpus.inst  6891.976571                       # average overall miss latency ((Tick/Count))
system.bigCluster.cpus.icache.overallAvgMissLatency::total  6891.976571                       # average overall miss latency ((Tick/Count))
system.bigCluster.cpus.icache.blockedCycles::no_mshrs          214                       # number of cycles access was blocked (Cycle)
system.bigCluster.cpus.icache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.bigCluster.cpus.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.bigCluster.cpus.icache.blockedCauses::no_mshrs            9                       # number of times access was blocked (Count)
system.bigCluster.cpus.icache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.bigCluster.cpus.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.bigCluster.cpus.icache.avgBlocked::no_mshrs    23.777778                       # average number of cycles each access was blocked ((Cycle/Count))
system.bigCluster.cpus.icache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.bigCluster.cpus.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.bigCluster.cpus.icache.writebacks::writebacks        16019                       # number of writebacks (Count)
system.bigCluster.cpus.icache.writebacks::total        16019                       # number of writebacks (Count)
system.bigCluster.cpus.icache.demandMshrHits::bigCluster.cpus.inst         1054                       # number of demand (read+write) MSHR hits (Count)
system.bigCluster.cpus.icache.demandMshrHits::total         1054                       # number of demand (read+write) MSHR hits (Count)
system.bigCluster.cpus.icache.overallMshrHits::bigCluster.cpus.inst         1054                       # number of overall MSHR hits (Count)
system.bigCluster.cpus.icache.overallMshrHits::total         1054                       # number of overall MSHR hits (Count)
system.bigCluster.cpus.icache.demandMshrMisses::bigCluster.cpus.inst        16019                       # number of demand (read+write) MSHR misses (Count)
system.bigCluster.cpus.icache.demandMshrMisses::total        16019                       # number of demand (read+write) MSHR misses (Count)
system.bigCluster.cpus.icache.overallMshrMisses::bigCluster.cpus.inst        16019                       # number of overall MSHR misses (Count)
system.bigCluster.cpus.icache.overallMshrMisses::total        16019                       # number of overall MSHR misses (Count)
system.bigCluster.cpus.icache.demandMshrMissLatency::bigCluster.cpus.inst    104625899                       # number of demand (read+write) MSHR miss ticks (Tick)
system.bigCluster.cpus.icache.demandMshrMissLatency::total    104625899                       # number of demand (read+write) MSHR miss ticks (Tick)
system.bigCluster.cpus.icache.overallMshrMissLatency::bigCluster.cpus.inst    104625899                       # number of overall MSHR miss ticks (Tick)
system.bigCluster.cpus.icache.overallMshrMissLatency::total    104625899                       # number of overall MSHR miss ticks (Tick)
system.bigCluster.cpus.icache.demandMshrMissRate::bigCluster.cpus.inst     0.025895                       # mshr miss ratio for demand accesses (Ratio)
system.bigCluster.cpus.icache.demandMshrMissRate::total     0.025895                       # mshr miss ratio for demand accesses (Ratio)
system.bigCluster.cpus.icache.overallMshrMissRate::bigCluster.cpus.inst     0.025895                       # mshr miss ratio for overall accesses (Ratio)
system.bigCluster.cpus.icache.overallMshrMissRate::total     0.025895                       # mshr miss ratio for overall accesses (Ratio)
system.bigCluster.cpus.icache.demandAvgMshrMissLatency::bigCluster.cpus.inst  6531.362694                       # average overall mshr miss latency ((Tick/Count))
system.bigCluster.cpus.icache.demandAvgMshrMissLatency::total  6531.362694                       # average overall mshr miss latency ((Tick/Count))
system.bigCluster.cpus.icache.overallAvgMshrMissLatency::bigCluster.cpus.inst  6531.362694                       # average overall mshr miss latency ((Tick/Count))
system.bigCluster.cpus.icache.overallAvgMshrMissLatency::total  6531.362694                       # average overall mshr miss latency ((Tick/Count))
system.bigCluster.cpus.icache.replacements        16019                       # number of replacements (Count)
system.bigCluster.cpus.icache.ReadReq.hits::bigCluster.cpus.inst       601534                       # number of ReadReq hits (Count)
system.bigCluster.cpus.icache.ReadReq.hits::total       601534                       # number of ReadReq hits (Count)
system.bigCluster.cpus.icache.ReadReq.misses::bigCluster.cpus.inst        17073                       # number of ReadReq misses (Count)
system.bigCluster.cpus.icache.ReadReq.misses::total        17073                       # number of ReadReq misses (Count)
system.bigCluster.cpus.icache.ReadReq.missLatency::bigCluster.cpus.inst    117666716                       # number of ReadReq miss ticks (Tick)
system.bigCluster.cpus.icache.ReadReq.missLatency::total    117666716                       # number of ReadReq miss ticks (Tick)
system.bigCluster.cpus.icache.ReadReq.accesses::bigCluster.cpus.inst       618607                       # number of ReadReq accesses(hits+misses) (Count)
system.bigCluster.cpus.icache.ReadReq.accesses::total       618607                       # number of ReadReq accesses(hits+misses) (Count)
system.bigCluster.cpus.icache.ReadReq.missRate::bigCluster.cpus.inst     0.027599                       # miss rate for ReadReq accesses (Ratio)
system.bigCluster.cpus.icache.ReadReq.missRate::total     0.027599                       # miss rate for ReadReq accesses (Ratio)
system.bigCluster.cpus.icache.ReadReq.avgMissLatency::bigCluster.cpus.inst  6891.976571                       # average ReadReq miss latency ((Tick/Count))
system.bigCluster.cpus.icache.ReadReq.avgMissLatency::total  6891.976571                       # average ReadReq miss latency ((Tick/Count))
system.bigCluster.cpus.icache.ReadReq.mshrHits::bigCluster.cpus.inst         1054                       # number of ReadReq MSHR hits (Count)
system.bigCluster.cpus.icache.ReadReq.mshrHits::total         1054                       # number of ReadReq MSHR hits (Count)
system.bigCluster.cpus.icache.ReadReq.mshrMisses::bigCluster.cpus.inst        16019                       # number of ReadReq MSHR misses (Count)
system.bigCluster.cpus.icache.ReadReq.mshrMisses::total        16019                       # number of ReadReq MSHR misses (Count)
system.bigCluster.cpus.icache.ReadReq.mshrMissLatency::bigCluster.cpus.inst    104625899                       # number of ReadReq MSHR miss ticks (Tick)
system.bigCluster.cpus.icache.ReadReq.mshrMissLatency::total    104625899                       # number of ReadReq MSHR miss ticks (Tick)
system.bigCluster.cpus.icache.ReadReq.mshrMissRate::bigCluster.cpus.inst     0.025895                       # mshr miss rate for ReadReq accesses (Ratio)
system.bigCluster.cpus.icache.ReadReq.mshrMissRate::total     0.025895                       # mshr miss rate for ReadReq accesses (Ratio)
system.bigCluster.cpus.icache.ReadReq.avgMshrMissLatency::bigCluster.cpus.inst  6531.362694                       # average ReadReq mshr miss latency ((Tick/Count))
system.bigCluster.cpus.icache.ReadReq.avgMshrMissLatency::total  6531.362694                       # average ReadReq mshr miss latency ((Tick/Count))
system.bigCluster.cpus.icache.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.icache.tags.tagsInUse          768                       # Average ticks per tags in use ((Tick/Count))
system.bigCluster.cpus.icache.tags.totalRefs       617663                       # Total number of references to valid blocks. (Count)
system.bigCluster.cpus.icache.tags.sampledRefs        16019                       # Sample count of references to valid blocks. (Count)
system.bigCluster.cpus.icache.tags.avgRefs    38.558150                       # Average number of references to valid blocks. ((Count/Count))
system.bigCluster.cpus.icache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.bigCluster.cpus.icache.tags.occupancies::bigCluster.cpus.inst          768                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.bigCluster.cpus.icache.tags.avgOccs::bigCluster.cpus.inst            1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.bigCluster.cpus.icache.tags.avgOccs::total            1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.bigCluster.cpus.icache.tags.occupanciesTaskId::1024          768                       # Occupied blocks per task id (Count)
system.bigCluster.cpus.icache.tags.ageTaskId_1024::2          762                       # Occupied blocks per task id, per block age (Count)
system.bigCluster.cpus.icache.tags.ageTaskId_1024::3            6                       # Occupied blocks per task id, per block age (Count)
system.bigCluster.cpus.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.bigCluster.cpus.icache.tags.tagAccesses      1871840                       # Number of tag accesses (Count)
system.bigCluster.cpus.icache.tags.dataAccesses      1871840                       # Number of data accesses (Count)
system.bigCluster.cpus.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.bigCluster.cpus.iew.dispatchStatus::running      2156077     95.86%     95.86% # Number of cycles dispatch is running (Cycle)
system.bigCluster.cpus.iew.dispatchStatus::blocked        75734      3.37%     99.23% # Number of cycles dispatch is blocked (Cycle)
system.bigCluster.cpus.iew.dispatchStatus::squashing        12924      0.57%     99.81% # Number of cycles dispatch is squashing (Cycle)
system.bigCluster.cpus.iew.dispatchStatus::unblocking         4347      0.19%    100.00% # Number of cycles dispatch is unblocking (Cycle)
system.bigCluster.cpus.iew.dispatchedInsts      1891615                       # Number of instructions dispatched to IQ (Count)
system.bigCluster.cpus.iew.dispSquashedInsts            0                       # Number of squashed instructions skipped by dispatch (Count)
system.bigCluster.cpus.iew.dispLoadInsts       329005                       # Number of dispatched load instructions (Count)
system.bigCluster.cpus.iew.dispStoreInsts       244013                       # Number of dispatched store instructions (Count)
system.bigCluster.cpus.iew.dispNonSpecInsts        15319                       # Number of dispatched non-speculative instructions (Count)
system.bigCluster.cpus.iew.iqFullEvents          1165                       # Number of times the IQ has become full, causing a stall (Count)
system.bigCluster.cpus.iew.lsqFullEvents         2917                       # Number of times the LSQ has become full, causing a stall (Count)
system.bigCluster.cpus.iew.memOrderViolationEvents         1422                       # Number of memory order violations (Count)
system.bigCluster.cpus.iew.predictedTakenIncorrect         2880                       # Number of branches that were predicted taken incorrectly (Count)
system.bigCluster.cpus.iew.predictedNotTakenIncorrect         8951                       # Number of branches that were predicted not taken incorrectly (Count)
system.bigCluster.cpus.iew.branchMispredicts        11831                       # Number of branch mispredicts detected at execute (Count)
system.bigCluster.cpus.iew.instsToCommit      1781370                       # Cumulative count of insts sent to commit (Count)
system.bigCluster.cpus.iew.writebackCount      1779230                       # Cumulative count of insts written-back (Count)
system.bigCluster.cpus.iew.producerInst        959129                       # Number of instructions producing a value (Count)
system.bigCluster.cpus.iew.consumerInst       1495327                       # Number of instructions consuming a value (Count)
system.bigCluster.cpus.iew.wbRate            0.765322                       # Insts written-back per cycle ((Count/Cycle))
system.bigCluster.cpus.iew.wbFanout          0.641418                       # Average fanout of values written-back ((Count/Count))
system.bigCluster.cpus.lsq0.forwLoads            5733                       # Number of loads that had data forwarded from stores (Count)
system.bigCluster.cpus.lsq0.squashedLoads        35377                       # Number of loads squashed (Count)
system.bigCluster.cpus.lsq0.ignoredResponses           27                       # Number of memory responses ignored because the instruction is squashed (Count)
system.bigCluster.cpus.lsq0.memOrderViolation         1422                       # Number of memory ordering violations (Count)
system.bigCluster.cpus.lsq0.squashedStores        16360                       # Number of stores squashed (Count)
system.bigCluster.cpus.lsq0.rescheduledLoads         7012                       # Number of loads that were rescheduled (Count)
system.bigCluster.cpus.lsq0.blockedByCache            0                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.bigCluster.cpus.lsq0.loadToUse::samples       293411                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::mean    12.519326                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::stdev    31.517886                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::0-9       259054     88.29%     88.29% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::10-19        12731      4.34%     92.63% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::20-29         1684      0.57%     93.20% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::30-39          453      0.15%     93.36% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::40-49          310      0.11%     93.46% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::50-59          555      0.19%     93.65% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::60-69         1180      0.40%     94.05% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::70-79         1988      0.68%     94.73% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::80-89         4251      1.45%     96.18% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::90-99          449      0.15%     96.33% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::100-109          129      0.04%     96.38% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::110-119          152      0.05%     96.43% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::120-129           69      0.02%     96.45% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::130-139          107      0.04%     96.49% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::140-149          567      0.19%     96.68% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::150-159         7336      2.50%     99.18% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::160-169          951      0.32%     99.51% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::170-179          481      0.16%     99.67% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::180-189          642      0.22%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::190-199          127      0.04%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::200-209           67      0.02%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::210-219           10      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::220-229           34      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::230-239           17      0.01%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::240-249            2      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::250-259            4      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::260-269            6      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::270-279            5      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::280-289            7      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::290-299            2      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::overflows           41      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::min_value            3                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::max_value          855                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.loadToUse::total       293411                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.bigCluster.cpus.lsq0.addedLoadsAndStores       573018                       # Number of loads and stores written to the Load Store Queue (Count)
system.bigCluster.cpus.lsq0.lqAvgOccupancy         0.04                       # Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.bigCluster.cpus.lsq0.sqAvgOccupancy         0.04                       # Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.bigCluster.cpus.mmu.alignFaults              0                       # Number of MMU faults due to alignment restrictions (Count)
system.bigCluster.cpus.mmu.prefetchFaults           28                       # Number of MMU faults due to prefetch (Count)
system.bigCluster.cpus.mmu.domainFaults             0                       # Number of MMU faults due to domain restrictions (Count)
system.bigCluster.cpus.mmu.permsFaults            871                       # Number of MMU faults due to permissions restrictions (Count)
system.bigCluster.cpus.mmu.dtb.readHits        318967                       # Read hits (Count)
system.bigCluster.cpus.mmu.dtb.readMisses         3272                       # Read misses (Count)
system.bigCluster.cpus.mmu.dtb.writeHits       235502                       # Write hits (Count)
system.bigCluster.cpus.mmu.dtb.writeMisses         1130                       # Write misses (Count)
system.bigCluster.cpus.mmu.dtb.inserts           2054                       # Number of times an entry is inserted into the TLB (Count)
system.bigCluster.cpus.mmu.dtb.flushTlb           173                       # Number of times a TLB invalidation was requested (Count)
system.bigCluster.cpus.mmu.dtb.flushedEntries          149                       # Number of entries that have been flushed from TLB (Count)
system.bigCluster.cpus.mmu.dtb.readAccesses       322239                       # Read accesses (Count)
system.bigCluster.cpus.mmu.dtb.writeAccesses       236632                       # Write accesses (Count)
system.bigCluster.cpus.mmu.dtb.hits            554469                       # Total TLB (inst and data) hits (Count)
system.bigCluster.cpus.mmu.dtb.misses            4402                       # Total TLB (inst and data) misses (Count)
system.bigCluster.cpus.mmu.dtb.accesses        558871                       # Total TLB (inst and data) accesses (Count)
system.bigCluster.cpus.mmu.itb.instHits        618071                       # Inst hits (Count)
system.bigCluster.cpus.mmu.itb.instMisses         1917                       # Inst misses (Count)
system.bigCluster.cpus.mmu.itb.inserts           1609                       # Number of times an entry is inserted into the TLB (Count)
system.bigCluster.cpus.mmu.itb.flushTlb           173                       # Number of times a TLB invalidation was requested (Count)
system.bigCluster.cpus.mmu.itb.flushedEntries          102                       # Number of entries that have been flushed from TLB (Count)
system.bigCluster.cpus.mmu.itb.instAccesses       619988                       # Inst accesses (Count)
system.bigCluster.cpus.mmu.itb.hits            618071                       # Total TLB (inst and data) hits (Count)
system.bigCluster.cpus.mmu.itb.misses            1917                       # Total TLB (inst and data) misses (Count)
system.bigCluster.cpus.mmu.itb.accesses        619988                       # Total TLB (inst and data) accesses (Count)
system.bigCluster.cpus.mmu.l2_shared.partialHits         2815                       # partial translation hits (Count)
system.bigCluster.cpus.mmu.l2_shared.instHits         1818                       # Inst hits (Count)
system.bigCluster.cpus.mmu.l2_shared.instMisses           99                       # Inst misses (Count)
system.bigCluster.cpus.mmu.l2_shared.readHits         2543                       # Read hits (Count)
system.bigCluster.cpus.mmu.l2_shared.readMisses          729                       # Read misses (Count)
system.bigCluster.cpus.mmu.l2_shared.writeHits         1044                       # Write hits (Count)
system.bigCluster.cpus.mmu.l2_shared.writeMisses           86                       # Write misses (Count)
system.bigCluster.cpus.mmu.l2_shared.inserts         1157                       # Number of times an entry is inserted into the TLB (Count)
system.bigCluster.cpus.mmu.l2_shared.flushTlb          173                       # Number of times a TLB invalidation was requested (Count)
system.bigCluster.cpus.mmu.l2_shared.flushedEntries         1252                       # Number of entries that have been flushed from TLB (Count)
system.bigCluster.cpus.mmu.l2_shared.readAccesses         3272                       # Read accesses (Count)
system.bigCluster.cpus.mmu.l2_shared.writeAccesses         1130                       # Write accesses (Count)
system.bigCluster.cpus.mmu.l2_shared.instAccesses         1917                       # Inst accesses (Count)
system.bigCluster.cpus.mmu.l2_shared.hits         5405                       # Total TLB (inst and data) hits (Count)
system.bigCluster.cpus.mmu.l2_shared.misses          914                       # Total TLB (inst and data) misses (Count)
system.bigCluster.cpus.mmu.l2_shared.accesses         6319                       # Total TLB (inst and data) accesses (Count)
system.bigCluster.cpus.mmu.stage2_dtb.readHits            0                       # Read hits (Count)
system.bigCluster.cpus.mmu.stage2_dtb.readMisses            0                       # Read misses (Count)
system.bigCluster.cpus.mmu.stage2_dtb.writeHits            0                       # Write hits (Count)
system.bigCluster.cpus.mmu.stage2_dtb.writeMisses            0                       # Write misses (Count)
system.bigCluster.cpus.mmu.stage2_dtb.inserts            0                       # Number of times an entry is inserted into the TLB (Count)
system.bigCluster.cpus.mmu.stage2_dtb.flushTlb            0                       # Number of times a TLB invalidation was requested (Count)
system.bigCluster.cpus.mmu.stage2_dtb.flushedEntries            0                       # Number of entries that have been flushed from TLB (Count)
system.bigCluster.cpus.mmu.stage2_dtb.readAccesses            0                       # Read accesses (Count)
system.bigCluster.cpus.mmu.stage2_dtb.writeAccesses            0                       # Write accesses (Count)
system.bigCluster.cpus.mmu.stage2_dtb.hits            0                       # Total TLB (inst and data) hits (Count)
system.bigCluster.cpus.mmu.stage2_dtb.misses            0                       # Total TLB (inst and data) misses (Count)
system.bigCluster.cpus.mmu.stage2_dtb.accesses            0                       # Total TLB (inst and data) accesses (Count)
system.bigCluster.cpus.mmu.stage2_itb.instHits            0                       # Inst hits (Count)
system.bigCluster.cpus.mmu.stage2_itb.instMisses            0                       # Inst misses (Count)
system.bigCluster.cpus.mmu.stage2_itb.inserts            0                       # Number of times an entry is inserted into the TLB (Count)
system.bigCluster.cpus.mmu.stage2_itb.flushTlb            0                       # Number of times a TLB invalidation was requested (Count)
system.bigCluster.cpus.mmu.stage2_itb.flushedEntries            0                       # Number of entries that have been flushed from TLB (Count)
system.bigCluster.cpus.mmu.stage2_itb.instAccesses            0                       # Inst accesses (Count)
system.bigCluster.cpus.mmu.stage2_itb.hits            0                       # Total TLB (inst and data) hits (Count)
system.bigCluster.cpus.mmu.stage2_itb.misses            0                       # Total TLB (inst and data) misses (Count)
system.bigCluster.cpus.mmu.stage2_itb.accesses            0                       # Total TLB (inst and data) accesses (Count)
system.bigCluster.cpus.mmu.walker.instructionWalksS1          749                       # Table walker stage 1 instruction walks requested (Count)
system.bigCluster.cpus.mmu.walker.instructionWalksS2            0                       # Table walker stage 2 instruction walks requested (Count)
system.bigCluster.cpus.mmu.walker.dataWalksS1         2952                       # Table walker stage 1 data walks requested (Count)
system.bigCluster.cpus.mmu.walker.dataWalksS2            0                       # Table walker stage 2 data walks requested (Count)
system.bigCluster.cpus.mmu.walker.walksLongDescriptor         3701                       # Table walker walks initiated with long descriptors (Count)
system.bigCluster.cpus.mmu.walker.walksLongTerminatedAtLevel::Level2            3                       # Level at which table walker walks with long descriptors terminate (Count)
system.bigCluster.cpus.mmu.walker.walksLongTerminatedAtLevel::Level3         1070                       # Level at which table walker walks with long descriptors terminate (Count)
system.bigCluster.cpus.mmu.walker.squashedBefore         1581                       # Table walks squashed before starting (Count)
system.bigCluster.cpus.mmu.walker.walkWaitTime::samples         2120                       # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::mean   549.973585                       # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::stdev  4409.219570                       # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::0-8191         2082     98.21%     98.21% # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::8192-16383           18      0.85%     99.06% # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::16384-24575            6      0.28%     99.34% # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::24576-32767            3      0.14%     99.48% # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::32768-40959            4      0.19%     99.67% # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::40960-49151            3      0.14%     99.81% # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::49152-57343            1      0.05%     99.86% # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::57344-65535            1      0.05%     99.91% # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::73728-81919            1      0.05%     99.95% # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::81920-90111            1      0.05%    100.00% # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkWaitTime::total         2120                       # Table walker wait (enqueue to first request) latency (Tick)
system.bigCluster.cpus.mmu.walker.walkServiceTime::samples         2498                       # Table walker service (enqueue to completion) latency (Tick)
